Unnamed: 0,store,day_of_week,date,sales,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2_since_week,promo2_since_year,is_promo,year,month,week_of_year,year_week,competition_since,competition_time_month,promo_since,promo_time_week,day
843539,331,3,2013-01-02,6672,0,regular_day,1,a,extended,670,1,2013,1,14,2015,1,2013,1,1,2013-00,2013-01-01,0,2015-03-30,-117,2
843540,332,3,2013-01-02,3432,0,regular_day,1,a,basic,1840,3,2006,0,1,2013,0,2013,1,1,2013-00,2006-03-01,83,2012-12-31,0,2
843541,333,3,2013-01-02,9138,0,regular_day,1,a,extended,3720,2,2010,0,1,2013,0,2013,1,1,2013-00,2010-02-01,35,2012-12-31,0,2
843542,334,3,2013-01-02,5165,0,regular_day,1,d,extended,4040,8,2008,1,18,2013,0,2013,1,1,2013-00,2008-08-01,53,2013-04-29,-17,2
843543,335,3,2013-01-02,11542,0,regular_day,1,b,basic,90,1,2013,1,31,2013,1,2013,1,1,2013-00,2013-01-01,0,2013-07-29,-30,2
843544,336,3,2013-01-02,13817,0,regular_day,1,a,basic,190,7,2014,0,1,2013,0,2013,1,1,2013-00,2014-07-01,-19,2012-12-31,0,2
843545,337,3,2013-01-02,3497,0,regular_day,1,d,extended,10600,7,2005,1,45,2014,0,2013,1,1,2013-00,2005-07-01,91,2014-11-03,-96,2
843546,338,3,2013-01-02,7142,0,regular_day,1,a,extended,1590,1,2013,1,37,2009,1,2013,1,1,2013-00,2013-01-01,0,2009-09-07,173,2
843547,339,3,2013-01-02,1402,0,regular_day,1,a,extended,2280,1,2013,1,10,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-03-04,-9,2
843548,340,3,2013-01-02,5628,0,regular_day,1,a,extended,8080,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843549,341,3,2013-01-02,4629,0,regular_day,1,a,basic,190,9,2011,0,1,2013,0,2013,1,1,2013-00,2011-09-01,16,2012-12-31,0,2
843550,342,3,2013-01-02,11044,0,regular_day,1,d,extended,15770,1,2013,1,40,2014,1,2013,1,1,2013-00,2013-01-01,0,2014-09-29,-91,2
843551,343,3,2013-01-02,6447,0,regular_day,1,d,basic,18650,4,2004,1,14,2014,1,2013,1,1,2013-00,2004-04-01,106,2014-03-31,-65,2
843552,344,3,2013-01-02,6864,0,regular_day,1,a,extended,300,4,2011,1,14,2011,1,2013,1,1,2013-00,2011-04-01,21,2011-03-28,92,2
843553,345,3,2013-01-02,4005,0,regular_day,1,a,basic,120,1,2013,1,22,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,2
843554,346,3,2013-01-02,5181,0,regular_day,1,a,extended,8090,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843555,347,3,2013-01-02,3802,0,regular_day,1,d,extended,9360,7,2013,1,22,2012,0,2013,1,1,2013-00,2013-07-01,-6,2012-05-21,32,2
843556,348,3,2013-01-02,8453,0,regular_day,1,a,basic,16490,1,2013,1,22,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,2
843557,350,3,2013-01-02,5191,0,regular_day,1,d,basic,8880,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,2
843558,351,3,2013-01-02,4390,0,regular_day,1,a,basic,5290,11,2012,1,5,2013,0,2013,1,1,2013-00,2012-11-01,2,2013-01-28,-4,2
843559,352,3,2013-01-02,5864,0,regular_day,1,d,extended,6360,1,2013,1,40,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-09-24,14,2
843560,353,3,2013-01-02,2686,0,regular_day,1,b,extra,900,1,2013,1,14,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-04-01,-13,2
843561,354,3,2013-01-02,6317,0,regular_day,1,d,extended,1500,10,2005,0,1,2013,0,2013,1,1,2013-00,2005-10-01,88,2012-12-31,0,2
843562,355,3,2013-01-02,10035,0,regular_day,1,a,extended,9720,8,2013,0,1,2013,0,2013,1,1,2013-00,2013-08-01,-8,2012-12-31,0,2
843563,356,3,2013-01-02,5053,0,regular_day,1,d,extended,8970,12,2007,1,22,2012,0,2013,1,1,2013-00,2007-12-01,61,2012-05-21,32,2
843564,357,3,2013-01-02,7156,0,regular_day,1,a,basic,2060,10,2008,0,1,2013,0,2013,1,1,2013-00,2008-10-01,51,2012-12-31,0,2
843565,358,3,2013-01-02,8887,0,regular_day,1,a,basic,2890,10,2003,0,1,2013,0,2013,1,1,2013-00,2003-10-01,112,2012-12-31,0,2
843566,359,3,2013-01-02,6785,0,regular_day,1,d,extended,4370,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843567,360,3,2013-01-02,6279,0,regular_day,1,a,basic,2040,6,2007,0,1,2013,0,2013,1,1,2013-00,2007-06-01,68,2012-12-31,0,2
843568,361,3,2013-01-02,5027,0,regular_day,1,c,extended,4490,5,2014,1,5,2013,0,2013,1,1,2013-00,2014-05-01,-17,2013-01-28,-4,2
843569,362,3,2013-01-02,8662,0,regular_day,1,c,extended,340,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843570,363,3,2013-01-02,7167,0,regular_day,1,a,basic,250,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,2
843571,364,3,2013-01-02,2774,0,regular_day,1,a,extended,13620,1,2013,1,10,2014,0,2013,1,1,2013-00,2013-01-01,0,2014-03-03,-61,2
843572,365,3,2013-01-02,4597,0,regular_day,1,c,basic,2410,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,2
843573,366,3,2013-01-02,5665,0,regular_day,1,d,extended,6470,12,2004,0,1,2013,0,2013,1,1,2013-00,2004-12-01,98,2012-12-31,0,2
843574,367,3,2013-01-02,4052,0,regular_day,1,d,extended,2640,9,2012,0,1,2013,0,2013,1,1,2013-00,2012-09-01,4,2012-12-31,0,2
843575,368,3,2013-01-02,7296,0,regular_day,1,d,extended,1450,4,2005,1,45,2009,0,2013,1,1,2013-00,2005-04-01,94,2009-11-02,165,2
843576,369,3,2013-01-02,6063,0,regular_day,1,d,extended,5870,4,2014,0,1,2013,0,2013,1,1,2013-00,2014-04-01,-16,2012-12-31,0,2
843577,370,3,2013-01-02,5462,0,regular_day,1,d,basic,8250,10,2000,1,31,2009,1,2013,1,1,2013-00,2000-10-01,149,2009-07-27,179,2
843578,371,3,2013-01-02,7374,0,regular_day,1,d,extended,1970,7,2009,1,45,2014,0,2013,1,1,2013-00,2009-07-01,42,2014-11-03,-96,2
843579,372,3,2013-01-02,8014,0,regular_day,1,d,extended,4880,8,2010,1,18,2014,1,2013,1,1,2013-00,2010-08-01,29,2014-04-28,-69,2
843580,373,3,2013-01-02,3770,0,regular_day,1,d,extended,11120,1,2013,1,22,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,2
843581,374,3,2013-01-02,6620,0,regular_day,1,a,basic,1150,9,2007,0,1,2013,0,2013,1,1,2013-00,2007-09-01,65,2012-12-31,0,2
843582,375,3,2013-01-02,7629,0,regular_day,1,a,extended,15710,2,2013,1,37,2009,1,2013,1,1,2013-00,2013-02-01,-1,2009-09-07,173,2
843583,376,3,2013-01-02,8178,0,regular_day,1,a,basic,160,8,2012,0,1,2013,0,2013,1,1,2013-00,2012-08-01,5,2012-12-31,0,2
843584,377,3,2013-01-02,5995,0,regular_day,1,a,extended,100,6,2010,1,18,2010,0,2013,1,1,2013-00,2010-06-01,31,2010-04-26,140,2
843585,378,3,2013-01-02,5062,0,regular_day,1,a,extended,2140,8,2012,0,1,2013,0,2013,1,1,2013-00,2012-08-01,5,2012-12-31,0,2
843586,379,3,2013-01-02,3389,0,regular_day,1,d,basic,6630,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843587,380,3,2013-01-02,15658,0,regular_day,1,a,basic,2240,5,2013,1,10,2014,0,2013,1,1,2013-00,2013-05-01,-4,2014-03-03,-61,2
843588,381,3,2013-01-02,9317,0,regular_day,1,a,basic,1800,11,2006,1,5,2013,0,2013,1,1,2013-00,2006-11-01,75,2013-01-28,-4,2
843589,382,3,2013-01-02,6667,0,regular_day,1,c,extended,26130,11,2002,0,1,2013,0,2013,1,1,2013-00,2002-11-01,123,2012-12-31,0,2
843590,383,3,2013-01-02,16225,0,regular_day,1,a,extended,350,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843591,384,3,2013-01-02,7266,0,regular_day,1,a,extended,130,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,2
843592,385,3,2013-01-02,6762,0,regular_day,1,d,basic,4580,9,2007,0,1,2013,0,2013,1,1,2013-00,2007-09-01,65,2012-12-31,0,2
843593,386,3,2013-01-02,7058,0,regular_day,1,d,extended,1460,4,2014,1,31,2013,1,2013,1,1,2013-00,2014-04-01,-16,2013-07-29,-30,2
843594,387,3,2013-01-02,11662,0,regular_day,1,c,basic,210,1,2013,1,36,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-09-02,-35,2
843595,388,3,2013-01-02,9129,0,regular_day,1,a,basic,2260,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843596,389,3,2013-01-02,9407,0,regular_day,1,a,extended,6690,8,2011,0,1,2013,0,2013,1,1,2013-00,2011-08-01,17,2012-12-31,0,2
843597,390,3,2013-01-02,11193,0,regular_day,1,a,extended,1600,4,2009,0,1,2013,0,2013,1,1,2013-00,2009-04-01,45,2012-12-31,0,2
843598,391,3,2013-01-02,5033,0,regular_day,1,a,basic,460,11,2014,1,31,2013,0,2013,1,1,2013-00,2014-11-01,-23,2013-07-29,-30,2
843599,392,3,2013-01-02,6517,0,regular_day,1,a,basic,2120,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843600,393,3,2013-01-02,5041,0,regular_day,1,d,extended,4820,3,2008,0,1,2013,0,2013,1,1,2013-00,2008-03-01,58,2012-12-31,0,2
843601,394,3,2013-01-02,6375,0,regular_day,1,d,basic,10850,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843602,395,3,2013-01-02,4066,0,regular_day,1,a,basic,3620,2,2013,0,1,2013,0,2013,1,1,2013-00,2013-02-01,-1,2012-12-31,0,2
843603,396,3,2013-01-02,11108,0,regular_day,1,a,extended,23130,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843604,397,3,2013-01-02,4971,0,regular_day,1,a,extended,130,1,2013,1,27,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-07-01,-26,2
843605,398,3,2013-01-02,3603,0,regular_day,1,c,extended,1540,1,2013,1,1,2012,1,2013,1,1,2013-00,2013-01-01,0,2011-12-26,53,2
843606,399,3,2013-01-02,5113,0,regular_day,1,a,basic,5360,9,2012,1,40,2011,1,2013,1,1,2013-00,2012-09-01,4,2011-09-26,66,2
843607,400,3,2013-01-02,6644,0,regular_day,1,a,basic,70,11,2004,1,14,2011,1,2013,1,1,2013-00,2004-11-01,99,2011-03-28,92,2
843608,401,3,2013-01-02,5755,0,regular_day,1,a,extended,9200,10,2009,1,14,2012,1,2013,1,1,2013-00,2009-10-01,39,2012-03-26,40,2
843609,402,3,2013-01-02,5527,0,regular_day,1,c,extended,5830,9,2011,1,13,2010,1,2013,1,1,2013-00,2011-09-01,16,2010-03-22,145,2
843610,403,3,2013-01-02,7714,0,regular_day,1,a,basic,4970,7,2015,0,1,2013,0,2013,1,1,2013-00,2015-07-01,-31,2012-12-31,0,2
843611,404,3,2013-01-02,2695,0,regular_day,1,a,extended,1420,1,2013,1,10,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-03-04,-9,2
843612,405,3,2013-01-02,3832,0,regular_day,1,a,basic,1080,4,2008,1,14,2011,1,2013,1,1,2013-00,2008-04-01,57,2011-03-28,92,2
843613,406,3,2013-01-02,3495,0,regular_day,1,d,extended,8240,3,2001,1,10,2013,0,2013,1,1,2013-00,2001-03-01,144,2013-03-04,-9,2
843614,407,3,2013-01-02,3505,0,regular_day,1,a,basic,5890,10,2003,1,14,2011,0,2013,1,1,2013-00,2003-10-01,112,2011-03-28,92,2
843615,408,3,2013-01-02,4767,0,regular_day,1,c,basic,1560,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,2
843616,409,3,2013-01-02,3839,0,regular_day,1,d,extended,840,1,2013,1,1,2013,1,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843617,410,3,2013-01-02,5540,0,regular_day,1,c,basic,40,11,2011,1,22,2012,0,2013,1,1,2013-00,2011-11-01,14,2012-05-21,32,2
843618,411,3,2013-01-02,8200,0,regular_day,1,d,extended,8460,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843619,412,3,2013-01-02,8007,0,regular_day,1,d,extended,4460,1,2013,1,39,2010,1,2013,1,1,2013-00,2013-01-01,0,2010-09-20,119,2
843620,413,3,2013-01-02,7161,0,regular_day,1,a,extended,760,9,2014,0,1,2013,0,2013,1,1,2013-00,2014-09-01,-21,2012-12-31,0,2
843621,414,3,2013-01-02,5302,0,regular_day,1,d,extended,6210,1,2013,1,1,2013,1,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843622,415,3,2013-01-02,4805,0,regular_day,1,d,extended,6910,4,2005,0,1,2013,0,2013,1,1,2013-00,2005-04-01,94,2012-12-31,0,2
843623,416,3,2013-01-02,9617,0,regular_day,1,a,extended,4650,6,2014,0,1,2013,0,2013,1,1,2013-00,2014-06-01,-18,2012-12-31,0,2
843624,417,3,2013-01-02,7265,0,regular_day,1,a,extended,840,1,2013,1,10,2014,1,2013,1,1,2013-00,2013-01-01,0,2014-03-03,-61,2
843625,418,3,2013-01-02,5319,0,regular_day,1,a,basic,1060,5,2009,1,27,2011,0,2013,1,1,2013-00,2009-05-01,44,2011-06-27,79,2
843626,419,3,2013-01-02,5395,0,regular_day,1,c,basic,1620,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,2
843627,420,3,2013-01-02,3595,0,regular_day,1,d,extended,250,1,2013,1,27,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-06-25,27,2
843628,421,3,2013-01-02,8721,0,regular_day,1,c,extended,3530,6,2012,1,35,2012,0,2013,1,1,2013-00,2012-06-01,7,2012-08-20,19,2
843629,422,3,2013-01-02,4072,0,regular_day,1,a,extended,2880,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843630,423,3,2013-01-02,9570,0,regular_day,1,b,basic,1270,5,2014,0,1,2013,0,2013,1,1,2013-00,2014-05-01,-17,2012-12-31,0,2
843631,424,3,2013-01-02,5450,0,regular_day,1,d,extended,1250,1,2013,1,40,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-09-26,66,2
843632,425,3,2013-01-02,2933,0,regular_day,1,d,extended,1460,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843633,426,3,2013-01-02,4526,0,regular_day,1,a,basic,250,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843634,427,3,2013-01-02,4823,0,regular_day,1,a,extended,70,7,2005,1,13,2010,1,2013,1,1,2013-00,2005-07-01,91,2010-03-22,145,2
843635,428,3,2013-01-02,5130,0,regular_day,1,d,basic,2960,12,2014,1,23,2015,0,2013,1,1,2013-00,2014-12-01,-24,2015-06-01,-126,2
843636,429,3,2013-01-02,4619,0,regular_day,1,d,extended,16350,7,2005,1,31,2013,1,2013,1,1,2013-00,2005-07-01,91,2013-07-29,-30,2
843637,430,3,2013-01-02,9850,0,regular_day,1,d,extended,12870,10,2008,0,1,2013,0,2013,1,1,2013-00,2008-10-01,51,2012-12-31,0,2
843638,431,3,2013-01-02,7960,0,regular_day,1,d,extended,4520,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843639,432,3,2013-01-02,10165,0,regular_day,1,a,basic,810,5,2013,0,1,2013,0,2013,1,1,2013-00,2013-05-01,-4,2012-12-31,0,2
843640,433,3,2013-01-02,5910,0,regular_day,1,a,extended,30030,11,2010,0,1,2013,0,2013,1,1,2013-00,2010-11-01,26,2012-12-31,0,2
843641,434,3,2013-01-02,9508,0,regular_day,1,a,basic,13020,8,2003,1,40,2014,1,2013,1,1,2013-00,2003-08-01,114,2014-09-29,-91,2
843642,435,3,2013-01-02,3028,0,regular_day,1,a,basic,910,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843643,436,3,2013-01-02,4831,0,regular_day,1,d,basic,2300,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843644,437,3,2013-01-02,7682,0,regular_day,1,c,extended,430,1,2013,1,50,2010,1,2013,1,1,2013-00,2013-01-01,0,2010-12-06,108,2
843645,438,3,2013-01-02,2965,0,regular_day,1,d,extended,1110,1,2013,1,40,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-09-24,14,2
843646,439,3,2013-01-02,7354,0,regular_day,1,a,basic,1350,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,2
843647,440,3,2013-01-02,4503,0,regular_day,1,d,basic,3900,4,2005,1,45,2009,0,2013,1,1,2013-00,2005-04-01,94,2009-11-02,165,2
843648,441,3,2013-01-02,5351,0,regular_day,1,d,basic,2530,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843649,442,3,2013-01-02,3183,0,regular_day,1,c,basic,500,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,2
843650,443,3,2013-01-02,4680,0,regular_day,1,d,basic,11400,12,2005,0,1,2013,0,2013,1,1,2013-00,2005-12-01,86,2012-12-31,0,2
843651,444,3,2013-01-02,14116,0,regular_day,1,c,basic,1700,11,2009,0,1,2013,0,2013,1,1,2013-00,2009-11-01,38,2012-12-31,0,2
843652,445,3,2013-01-02,8442,0,regular_day,1,a,basic,240,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843653,446,3,2013-01-02,4348,0,regular_day,1,a,basic,340,10,2000,1,31,2013,0,2013,1,1,2013-00,2000-10-01,149,2013-07-29,-30,2
843654,447,3,2013-01-02,4938,0,regular_day,1,a,extended,1510,9,2013,0,1,2013,0,2013,1,1,2013-00,2013-09-01,-9,2012-12-31,0,2
843655,448,3,2013-01-02,7815,0,regular_day,1,a,extended,3970,9,2009,0,1,2013,0,2013,1,1,2013-00,2009-09-01,40,2012-12-31,0,2
843656,449,3,2013-01-02,11304,0,regular_day,1,a,extended,120,12,2014,1,37,2009,1,2013,1,1,2013-00,2014-12-01,-24,2009-09-07,173,2
843657,450,3,2013-01-02,9099,0,regular_day,1,c,basic,5780,11,1994,1,10,2014,0,2013,1,1,2013-00,1994-11-01,221,2014-03-03,-61,2
843658,451,3,2013-01-02,4295,0,regular_day,1,a,basic,2460,4,2009,1,13,2010,1,2013,1,1,2013-00,2009-04-01,45,2010-03-22,145,2
843659,452,3,2013-01-02,5397,0,regular_day,1,a,extended,1850,8,2013,1,5,2011,0,2013,1,1,2013-00,2013-08-01,-8,2011-01-24,101,2
843660,453,3,2013-01-02,8265,0,regular_day,1,a,extended,75860,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843661,454,3,2013-01-02,6482,0,regular_day,1,a,basic,26450,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843662,455,3,2013-01-02,6021,0,regular_day,1,d,extended,7660,9,2010,0,1,2013,0,2013,1,1,2013-00,2010-09-01,28,2012-12-31,0,2
843663,456,3,2013-01-02,6256,0,regular_day,1,a,extended,140,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843664,457,3,2013-01-02,3557,0,regular_day,1,d,extended,13140,1,2013,1,31,2013,1,2013,1,1,2013-00,2013-01-01,0,2013-07-29,-30,2
843665,458,3,2013-01-02,6539,0,regular_day,1,c,basic,3390,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843666,459,3,2013-01-02,8354,0,regular_day,1,a,basic,250,9,2008,1,5,2013,0,2013,1,1,2013-00,2008-09-01,52,2013-01-28,-4,2
843667,460,3,2013-01-02,3102,0,regular_day,1,a,basic,34050,4,2008,0,1,2013,0,2013,1,1,2013-00,2008-04-01,57,2012-12-31,0,2
843668,461,3,2013-01-02,5437,0,regular_day,1,d,extended,1790,7,2013,1,40,2013,1,2013,1,1,2013-00,2013-07-01,-6,2013-09-30,-39,2
843669,462,3,2013-01-02,5036,0,regular_day,1,a,basic,44320,8,2008,0,1,2013,0,2013,1,1,2013-00,2008-08-01,53,2012-12-31,0,2
843670,463,3,2013-01-02,5279,0,regular_day,1,a,basic,4160,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843671,464,3,2013-01-02,13067,0,regular_day,1,c,basic,520,3,2009,0,1,2013,0,2013,1,1,2013-00,2009-03-01,46,2012-12-31,0,2
843672,465,3,2013-01-02,6739,0,regular_day,1,d,extended,10890,4,2005,0,1,2013,0,2013,1,1,2013-00,2005-04-01,94,2012-12-31,0,2
843673,466,3,2013-01-02,6598,0,regular_day,1,a,extended,3110,3,2003,0,1,2013,0,2013,1,1,2013-00,2003-03-01,119,2012-12-31,0,2
843674,467,3,2013-01-02,13644,0,regular_day,1,a,extended,20390,4,2008,0,1,2013,0,2013,1,1,2013-00,2008-04-01,57,2012-12-31,0,2
843675,468,3,2013-01-02,8352,0,regular_day,1,c,extended,5260,9,2012,0,1,2013,0,2013,1,1,2013-00,2012-09-01,4,2012-12-31,0,2
843676,469,3,2013-01-02,13940,0,regular_day,1,c,extended,710,9,2005,0,1,2013,0,2013,1,1,2013-00,2005-09-01,89,2012-12-31,0,2
843677,470,3,2013-01-02,14997,0,regular_day,1,a,extended,50,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843678,471,3,2013-01-02,6115,0,regular_day,1,d,basic,5300,1,2013,1,45,2009,0,2013,1,1,2013-00,2013-01-01,0,2009-11-02,165,2
843679,472,3,2013-01-02,5166,0,regular_day,1,c,extended,5030,8,2011,0,1,2013,0,2013,1,1,2013-00,2011-08-01,17,2012-12-31,0,2
843680,473,3,2013-01-02,3682,0,regular_day,1,a,basic,50,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843681,474,3,2013-01-02,7402,0,regular_day,1,c,basic,14810,1,2013,1,14,2011,0,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,2
843682,475,3,2013-01-02,6221,0,regular_day,1,a,basic,140,9,2005,0,1,2013,0,2013,1,1,2013-00,2005-09-01,89,2012-12-31,0,2
843683,476,3,2013-01-02,5701,0,regular_day,1,d,basic,8300,9,2006,0,1,2013,0,2013,1,1,2013-00,2006-09-01,77,2012-12-31,0,2
843684,477,3,2013-01-02,5479,0,regular_day,1,d,basic,770,7,2010,1,35,2010,1,2013,1,1,2013-00,2010-07-01,30,2010-08-23,123,2
843685,478,3,2013-01-02,7702,0,regular_day,1,d,extended,1940,3,2012,0,1,2013,0,2013,1,1,2013-00,2012-03-01,10,2012-12-31,0,2
843686,479,3,2013-01-02,11234,0,regular_day,1,a,basic,320,12,2005,1,9,2011,0,2013,1,1,2013-00,2005-12-01,86,2011-02-21,97,2
843687,480,3,2013-01-02,4827,0,regular_day,1,a,basic,300,11,2012,0,1,2013,0,2013,1,1,2013-00,2012-11-01,2,2012-12-31,0,2
843688,481,3,2013-01-02,3559,0,regular_day,1,c,extended,7470,1,2013,1,44,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-10-22,10,2
843689,482,3,2013-01-02,8458,0,regular_day,1,c,basic,2550,10,2005,0,1,2013,0,2013,1,1,2013-00,2005-10-01,88,2012-12-31,0,2
843690,483,3,2013-01-02,3941,0,regular_day,1,a,extended,2310,9,2011,1,13,2010,1,2013,1,1,2013-00,2011-09-01,16,2010-03-22,145,2
843691,484,3,2013-01-02,5753,0,regular_day,1,a,extended,14300,3,2011,0,1,2013,0,2013,1,1,2013-00,2011-03-01,22,2012-12-31,0,2
843692,485,3,2013-01-02,3514,0,regular_day,1,d,extended,3270,1,2013,1,22,2012,1,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,2
843693,486,3,2013-01-02,4023,0,regular_day,1,a,basic,2320,1,2013,1,31,2013,1,2013,1,1,2013-00,2013-01-01,0,2013-07-29,-30,2
843694,487,3,2013-01-02,4428,0,regular_day,1,d,extended,2180,9,2012,1,40,2012,1,2013,1,1,2013-00,2012-09-01,4,2012-09-24,14,2
843695,488,3,2013-01-02,3167,0,regular_day,1,a,extended,2890,4,2014,0,1,2013,0,2013,1,1,2013-00,2014-04-01,-16,2012-12-31,0,2
843696,489,3,2013-01-02,4910,0,regular_day,1,a,basic,14960,11,2013,1,37,2009,1,2013,1,1,2013-00,2013-11-01,-11,2009-09-07,173,2
843697,490,3,2013-01-02,8293,0,regular_day,1,a,basic,660,4,2013,1,40,2014,1,2013,1,1,2013-00,2013-04-01,-3,2014-09-29,-91,2
843698,491,3,2013-01-02,4774,0,regular_day,1,d,extended,4680,1,2013,1,22,2012,0,2013,1,1,2013-00,2013-01-01,0,2012-05-21,32,2
843699,492,3,2013-01-02,7977,0,regular_day,1,a,basic,1740,3,2008,1,40,2012,1,2013,1,1,2013-00,2008-03-01,58,2012-09-24,14,2
843700,493,3,2013-01-02,5324,0,regular_day,1,d,extended,1150,1,2013,1,14,2011,1,2013,1,1,2013-00,2013-01-01,0,2011-03-28,92,2
843701,494,3,2013-01-02,6300,0,regular_day,1,b,basic,1260,6,2011,0,1,2013,0,2013,1,1,2013-00,2011-06-01,19,2012-12-31,0,2
843702,495,3,2013-01-02,2899,0,regular_day,1,d,basic,5470,1,2013,1,37,2009,1,2013,1,1,2013-00,2013-01-01,0,2009-09-07,173,2
843703,496,3,2013-01-02,7426,0,regular_day,1,d,extended,2780,6,2015,0,1,2013,0,2013,1,1,2013-00,2015-06-01,-30,2012-12-31,0,2
843704,497,3,2013-01-02,8887,0,regular_day,1,a,extended,1610,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
843705,498,3,2013-01-02,7058,0,regular_day,1,a,basic,990,1,2013,1,40,2014,1,2013,1,1,2013-00,2013-01-01,0,2014-09-29,-91,2
843706,499,3,2013-01-02,4386,0,regular_day,1,c,extended,450,1,2013,1,5,2013,0,2013,1,1,2013-00,2013-01-01,0,2013-01-28,-4,2
843707,500,3,2013-01-02,3663,0,regular_day,1,d,extended,10690,9,2007,1,5,2013,1,2013,1,1,2013-00,2007-09-01,65,2013-01-28,-4,2
843708,501,3,2013-01-02,6534,0,regular_day,1,a,extended,1620,9,2006,0,1,2013,0,2013,1,1,2013-00,2006-09-01,77,2012-12-31,0,2
843709,502,3,2013-01-02,9543,0,regular_day,1,a,basic,220,2,2002,1,37,2009,1,2013,1,1,2013-00,2002-02-01,132,2009-09-07,173,2
843710,503,3,2013-01-02,5279,0,regular_day,1,d,extended,13080,9,2006,1,14,2011,1,2013,1,1,2013-00,2006-09-01,77,2011-03-28,92,2
843711,504,3,2013-01-02,6688,0,regular_day,1,c,extended,820,1,2013,0,1,2013,0,2013,1,1,2013-00,2013-01-01,0,2012-12-31,0,2
